name,experince,team_name,birth_day,player_id,season,team_name,lg_id,salary
Steven Adams,11 years,Oklahoma City Thunder,1993-07-20,adamsst01,2016-17,Oklahoma City Thunder,NBA,"$3,140,517"
Steven Adams,11 years,Oklahoma City Thunder,1993-07-20,adamsst01,2017-18,Oklahoma City Thunder,NBA,"$22,471,910"
Steven Adams,11 years,Oklahoma City Thunder,1993-07-20,adamsst01,2018-19,Oklahoma City Thunder,NBA,"$24,157,304"
Steven Adams,11 years,Oklahoma City Thunder,1993-07-20,adamsst01,2019-20,Oklahoma City Thunder,NBA,"$25,842,697"
Steven Adams,11 years,New Orleans Pelicans,1993-07-20,adamsst01,2020-21,New Orleans Pelicans,NBA,"$29,592,695"
Steven Adams,11 years,Memphis Grizzlies,1993-07-20,adamsst01,2021-22,Memphis Grizzlies,NBA,"$17,073,171"
Steven Adams,11 years,Memphis Grizzlies,1993-07-20,adamsst01,2022-23,Memphis Grizzlies,NBA,"$17,926,829"
Steven Adams,11 years,Houston Rockets,1993-07-20,adamsst01,2023-24,Houston Rockets,NBA,"$12,600,000"
Steven Adams,11 years,Houston Rockets,1993-07-20,adamsst01,2024-25,Houston Rockets,NBA,"$12,600,000"
Steven Adams,11 years,(may be incomplete),1993-07-20,adamsst01,Career,(may be incomplete),,"$171,960,003"
Dillon Brooks,8 years,Memphis Grizzlies,1996-01-22,brookdi01,2017-18,Memphis Grizzlies,NBA,"$815,615"
Dillon Brooks,8 years,Memphis Grizzlies,1996-01-22,brookdi01,2018-19,Memphis Grizzlies,NBA,"$1,378,242"
Dillon Brooks,8 years,Memphis Grizzlies,1996-01-22,brookdi01,2019-20,Memphis Grizzlies,NBA,"$1,618,520"
Dillon Brooks,8 years,Memphis Grizzlies,1996-01-22,brookdi01,2020-21,Memphis Grizzlies,NBA,"$11,400,000"
Dillon Brooks,8 years,Memphis Grizzlies,1996-01-22,brookdi01,2021-22,Memphis Grizzlies,NBA,"$12,200,000"
Dillon Brooks,8 years,Memphis Grizzlies,1996-01-22,brookdi01,2022-23,Memphis Grizzlies,NBA,"$11,400,000"
Dillon Brooks,8 years,Houston Rockets,1996-01-22,brookdi01,2023-24,Houston Rockets,NBA,"$22,627,671"
Dillon Brooks,8 years,Houston Rockets,1996-01-22,brookdi01,2024-25,Houston Rockets,NBA,"$22,255,493"
Dillon Brooks,8 years,(may be incomplete),1996-01-22,brookdi01,Career,(may be incomplete),,"$83,695,541"
N'Faly Dante,1 year,Houston Rockets,2001-10-19,nfalyda01,2024-25,Houston Rockets,NBA,(TW)
N'Faly Dante,1 year,(may be incomplete),2001-10-19,nfalyda01,Career,(may be incomplete),,
Tari Eason,3 years,Houston Rockets,2001-05-10,easonta01,2022-23,Houston Rockets,NBA,"$3,359,160"
Tari Eason,3 years,Houston Rockets,2001-05-10,easonta01,2023-24,Houston Rockets,NBA,"$3,527,160"
Tari Eason,3 years,Houston Rockets,2001-05-10,easonta01,2024-25,Houston Rockets,NBA,"$3,695,160"
Tari Eason,3 years,(may be incomplete),2001-05-10,easonta01,Career,(may be incomplete),,"$10,581,480"
Jalen Green,4 years,Houston Rockets,2002-02-09,greenja05,2021-22,Houston Rockets,NBA,"$8,992,200"
Jalen Green,4 years,Houston Rockets,2002-02-09,greenja05,2022-23,Houston Rockets,NBA,"$9,441,840"
Jalen Green,4 years,Houston Rockets,2002-02-09,greenja05,2023-24,Houston Rockets,NBA,"$9,891,480"
Jalen Green,4 years,Houston Rockets,2002-02-09,greenja05,2024-25,Houston Rockets,NBA,"$12,483,048"
Jalen Green,4 years,(may be incomplete),2002-02-09,greenja05,Career,(may be incomplete),,"$40,808,568"
Jeff Green,17 years,Seattle SuperSonics,1986-08-28,greenje02,2007-08,Seattle SuperSonics,NBA,"$3,058,200"
Jeff Green,17 years,Oklahoma City Thunder,1986-08-28,greenje02,2008-09,Oklahoma City Thunder,NBA,"$3,287,640"
Jeff Green,17 years,Oklahoma City Thunder,1986-08-28,greenje02,2009-10,Oklahoma City Thunder,NBA,"$3,516,960"
Jeff Green,17 years,Boston Celtics,1986-08-28,greenje02,2010-11,Boston Celtics,NBA,"$4,455,988"
Jeff Green,17 years,Boston Celtics,1986-08-28,greenje02,2012-13,Boston Celtics,NBA,"$8,385,000"
Jeff Green,17 years,Boston Celtics,1986-08-28,greenje02,2013-14,Boston Celtics,NBA,"$8,965,000"
Jeff Green,17 years,Memphis Grizzlies,1986-08-28,greenje02,2014-15,Memphis Grizzlies,NBA,"$9,445,000"
Jeff Green,17 years,Los Angeles Clippers,1986-08-28,greenje02,2015-16,Los Angeles Clippers,NBA,"$9,200,000"
Jeff Green,17 years,Orlando Magic,1986-08-28,greenje02,2016-17,Orlando Magic,NBA,"$15,000,000"
Jeff Green,17 years,Cleveland Cavaliers,1986-08-28,greenje02,2017-18,Cleveland Cavaliers,NBA,"$2,116,955"
Jeff Green,17 years,Washington Wizards,1986-08-28,greenje02,2018-19,Washington Wizards,NBA,"$2,393,887"
Jeff Green,17 years,Utah Jazz,1986-08-28,greenje02,2019-20,Utah Jazz,NBA,"$2,564,753"
Jeff Green,17 years,Houston Rockets,1986-08-28,greenje02,2019-20,Houston Rockets,NBA,"$840,427"
Jeff Green,17 years,Brooklyn Nets,1986-08-28,greenje02,2020-21,Brooklyn Nets,NBA,"$2,564,753"
Jeff Green,17 years,Denver Nuggets,1986-08-28,greenje02,2021-22,Denver Nuggets,NBA,"$4,500,000"
Jeff Green,17 years,Denver Nuggets,1986-08-28,greenje02,2022-23,Denver Nuggets,NBA,"$4,500,000"
Jeff Green,17 years,Houston Rockets,1986-08-28,greenje02,2023-24,Houston Rockets,NBA,"$9,600,000"
Jeff Green,17 years,Houston Rockets,1986-08-28,greenje02,2024-25,Houston Rockets,NBA,"$8,000,000"
Jeff Green,17 years,(may be incomplete),1986-08-28,greenje02,Career,(may be incomplete),,"$102,394,563"
Aaron Holiday,7 years,Indiana Pacers,1996-09-30,holidaa01,2018-19,Indiana Pacers,NBA,"$1,911,960"
Aaron Holiday,7 years,Indiana Pacers,1996-09-30,holidaa01,2019-20,Indiana Pacers,NBA,"$2,239,200"
Aaron Holiday,7 years,Indiana Pacers,1996-09-30,holidaa01,2020-21,Indiana Pacers,NBA,"$2,345,640"
Aaron Holiday,7 years,Phoenix Suns,1996-09-30,holidaa01,2021-22,Phoenix Suns,NBA,"$3,980,551"
Aaron Holiday,7 years,Atlanta Hawks,1996-09-30,holidaa01,2022-23,Atlanta Hawks,NBA,"$1,836,090"
Aaron Holiday,7 years,Houston Rockets,1996-09-30,holidaa01,2023-24,Houston Rockets,NBA,"$2,019,706"
Aaron Holiday,7 years,Houston Rockets,1996-09-30,holidaa01,2024-25,Houston Rockets,NBA,"$4,668,000"
Aaron Holiday,7 years,(may be incomplete),1996-09-30,holidaa01,Career,(may be incomplete),,"$19,001,147"
Jock Landale,4 years,San Antonio Spurs,1995-10-25,landajo01,2021-22,San Antonio Spurs,NBA,"$925,258"
Jock Landale,4 years,Phoenix Suns,1995-10-25,landajo01,2022-23,Phoenix Suns,NBA,"$1,563,518"
Jock Landale,4 years,Houston Rockets,1995-10-25,landajo01,2023-24,Houston Rockets,NBA,"$8,000,000"
Jock Landale,4 years,Houston Rockets,1995-10-25,landajo01,2024-25,Houston Rockets,NBA,"$8,000,000"
Jock Landale,4 years,(may be incomplete),1995-10-25,landajo01,Career,(may be incomplete),,"$18,488,776"
Jack McVeigh,1 year,Houston Rockets,1996-06-27,mcveija01,2024-25,Houston Rockets,NBA,(TW)
Jack McVeigh,1 year,(may be incomplete),1996-06-27,mcveija01,Career,(may be incomplete),,
David Roddy,3 years,Memphis Grizzlies,2001-03-27,roddyda01,2022-23,Memphis Grizzlies,NBA,"$2,588,640"
David Roddy,3 years,Phoenix Suns,2001-03-27,roddyda01,2023-24,Phoenix Suns,NBA,"$2,718,240"
David Roddy,3 years,Atlanta Hawks,2001-03-27,roddyda01,2024-25,Atlanta Hawks,NBA,"$2,847,240"
David Roddy,3 years,Philadelphia 76ers,2001-03-27,roddyda01,2024-25,Philadelphia 76ers,NBA,"$119,972"
David Roddy,3 years,Houston Rockets,2001-03-27,roddyda01,2024-25,Houston Rockets,NBA,(TW)
David Roddy,3 years,Philadelphia 76ers,2001-03-27,roddyda01,2024-25,Philadelphia 76ers,NBA,(TW)
David Roddy,3 years,(may be incomplete),2001-03-27,roddyda01,Career,(may be incomplete),,"$8,274,092"
Alperen Şengün,4 years,Houston Rockets,2002-07-25,sengual01,2021-22,Houston Rockets,NBA,"$3,214,680"
Alperen Şengün,4 years,Houston Rockets,2002-07-25,sengual01,2022-23,Houston Rockets,NBA,"$3,375,360"
Alperen Şengün,4 years,Houston Rockets,2002-07-25,sengual01,2023-24,Houston Rockets,NBA,"$3,536,280"
Alperen Şengün,4 years,Houston Rockets,2002-07-25,sengual01,2024-25,Houston Rockets,NBA,"$5,424,654"
Alperen Şengün,4 years,(may be incomplete),2002-07-25,sengual01,Career,(may be incomplete),,"$15,550,974"
Reed Sheppard,1 year,Houston Rockets,2004-06-24,sheppre01,2024-25,Houston Rockets,NBA,"$10,098,960"
Reed Sheppard,1 year,(may be incomplete),2004-06-24,sheppre01,Career,(may be incomplete),,"$10,098,960"
Jabari Smith Jr.,3 years,Houston Rockets,2003-05-13,smithja05,2022-23,Houston Rockets,NBA,"$8,882,640"
Jabari Smith Jr.,3 years,Houston Rockets,2003-05-13,smithja05,2023-24,Houston Rockets,NBA,"$9,326,520"
Jabari Smith Jr.,3 years,Houston Rockets,2003-05-13,smithja05,2024-25,Houston Rockets,NBA,"$9,770,880"
Jabari Smith Jr.,3 years,(may be incomplete),2003-05-13,smithja05,Career,(may be incomplete),,"$27,980,040"
Jae'Sean Tate,5 years,Houston Rockets,1995-10-28,tateja01,2020-21,Houston Rockets,NBA,"$1,445,967"
Jae'Sean Tate,5 years,Houston Rockets,1995-10-28,tateja01,2021-22,Houston Rockets,NBA,"$1,517,981"
Jae'Sean Tate,5 years,Houston Rockets,1995-10-28,tateja01,2022-23,Houston Rockets,NBA,"$7,065,217"
Jae'Sean Tate,5 years,Houston Rockets,1995-10-28,tateja01,2023-24,Houston Rockets,NBA,"$6,500,000"
Jae'Sean Tate,5 years,Houston Rockets,1995-10-28,tateja01,2024-25,Houston Rockets,NBA,"$7,565,217"
Jae'Sean Tate,5 years,(may be incomplete),1995-10-28,tateja01,Career,(may be incomplete),,"$24,094,382"
Amen Thompson,2 years,Houston Rockets,2003-01-30,thompam01,2023-24,Houston Rockets,NBA,"$8,809,320"
Amen Thompson,2 years,Houston Rockets,2003-01-30,thompam01,2024-25,Houston Rockets,NBA,"$9,249,960"
Amen Thompson,2 years,(may be incomplete),2003-01-30,thompam01,Career,(may be incomplete),,"$18,059,280"
Fred VanVleet,9 years,Toronto Raptors,1994-02-25,vanvlfr01,2016-17,Toronto Raptors,NBA,"$543,471"
Fred VanVleet,9 years,Toronto Raptors,1994-02-25,vanvlfr01,2017-18,Toronto Raptors,NBA,"$1,312,611"
Fred VanVleet,9 years,Toronto Raptors,1994-02-25,vanvlfr01,2018-19,Toronto Raptors,NBA,"$8,653,847"
Fred VanVleet,9 years,Toronto Raptors,1994-02-25,vanvlfr01,2019-20,Toronto Raptors,NBA,"$9,346,153"
Fred VanVleet,9 years,Toronto Raptors,1994-02-25,vanvlfr01,2020-21,Toronto Raptors,NBA,"$21,250,000"
Fred VanVleet,9 years,Toronto Raptors,1994-02-25,vanvlfr01,2021-22,Toronto Raptors,NBA,"$19,675,926"
Fred VanVleet,9 years,Toronto Raptors,1994-02-25,vanvlfr01,2022-23,Toronto Raptors,NBA,"$21,250,000"
Fred VanVleet,9 years,Houston Rockets,1994-02-25,vanvlfr01,2023-24,Houston Rockets,NBA,"$40,806,300"
Fred VanVleet,9 years,Houston Rockets,1994-02-25,vanvlfr01,2024-25,Houston Rockets,NBA,"$42,846,615"
Fred VanVleet,9 years,(may be incomplete),1994-02-25,vanvlfr01,Career,(may be incomplete),,"$165,684,923"
Cam Whitmore,2 years,Houston Rockets,2004-07-08,whitmca01,2023-24,Houston Rockets,NBA,"$3,218,160"
Cam Whitmore,2 years,Houston Rockets,2004-07-08,whitmca01,2024-25,Houston Rockets,NBA,"$3,379,080"
Cam Whitmore,2 years,(may be incomplete),2004-07-08,whitmca01,Career,(may be incomplete),,"$6,597,240"
Jeenathan Williams,3 years,Portland Trail Blazers,1999-02-12,willije02,2022-23,Portland Trail Blazers,NBA,"$52,644"
Jeenathan Williams,3 years,Houston Rockets,1999-02-12,willije02,2023-24,Houston Rockets,NBA,(TW)
Jeenathan Williams,3 years,Houston Rockets,1999-02-12,willije02,2024-25,Houston Rockets,NBA,"$515,881"
Jeenathan Williams,3 years,Houston Rockets,1999-02-12,willije02,2024-25,Houston Rockets,NBA,(TW)
Jeenathan Williams,3 years,(may be incomplete),1999-02-12,willije02,Career,(may be incomplete),,"$568,525"
Harrison Barnes,13 years,Golden State Warriors,1992-05-30,barneha02,2012-13,Golden State Warriors,NBA,"$2,798,040"
Harrison Barnes,13 years,Golden State Warriors,1992-05-30,barneha02,2013-14,Golden State Warriors,NBA,"$2,923,920"
Harrison Barnes,13 years,Golden State Warriors,1992-05-30,barneha02,2014-15,Golden State Warriors,NBA,"$3,049,920"
Harrison Barnes,13 years,Golden State Warriors,1992-05-30,barneha02,2015-16,Golden State Warriors,NBA,"$3,873,398"
Harrison Barnes,13 years,Dallas Mavericks,1992-05-30,barneha02,2016-17,Dallas Mavericks,NBA,"$22,116,750"
Harrison Barnes,13 years,Dallas Mavericks,1992-05-30,barneha02,2017-18,Dallas Mavericks,NBA,"$23,112,004"
Harrison Barnes,13 years,Sacramento Kings,1992-05-30,barneha02,2018-19,Sacramento Kings,NBA,"$24,107,258"
Harrison Barnes,13 years,Sacramento Kings,1992-05-30,barneha02,2019-20,Sacramento Kings,NBA,"$24,147,727"
Harrison Barnes,13 years,Sacramento Kings,1992-05-30,barneha02,2020-21,Sacramento Kings,NBA,"$22,215,909"
Harrison Barnes,13 years,Sacramento Kings,1992-05-30,barneha02,2021-22,Sacramento Kings,NBA,"$20,284,091"
Harrison Barnes,13 years,Sacramento Kings,1992-05-30,barneha02,2022-23,Sacramento Kings,NBA,"$18,352,273"
Harrison Barnes,13 years,Sacramento Kings,1992-05-30,barneha02,2023-24,Sacramento Kings,NBA,"$17,000,000"
Harrison Barnes,13 years,San Antonio Spurs,1992-05-30,barneha02,2024-25,San Antonio Spurs,NBA,"$18,000,000"
Harrison Barnes,13 years,(may be incomplete),1992-05-30,barneha02,Career,(may be incomplete),,"$201,981,290"
Charles Bassey,4 years,Philadelphia 76ers,2000-10-28,bassech01,2021-22,Philadelphia 76ers,NBA,"$925,258"
Charles Bassey,4 years,San Antonio Spurs,2000-10-28,bassech01,2022-23,San Antonio Spurs,NBA,"$2,600,000"
Charles Bassey,4 years,Philadelphia 76ers,2000-10-28,bassech01,2022-23,Philadelphia 76ers,NBA,"$74,742"
Charles Bassey,4 years,San Antonio Spurs,2000-10-28,bassech01,2022-23,San Antonio Spurs,NBA,(TW)
Charles Bassey,4 years,San Antonio Spurs,2000-10-28,bassech01,2023-24,San Antonio Spurs,NBA,"$2,600,000"
Charles Bassey,4 years,San Antonio Spurs,2000-10-28,bassech01,2024-25,San Antonio Spurs,NBA,"$2,087,519"
Charles Bassey,4 years,(may be incomplete),2000-10-28,bassech01,Career,(may be incomplete),,"$8,287,519"
Bismack Biyombo,14 years,Charlotte Bobcats,1992-08-28,biyombi01,2011-12,Charlotte Bobcats,NBA,"$2,798,040"
Bismack Biyombo,14 years,Charlotte Bobcats,1992-08-28,biyombi01,2012-13,Charlotte Bobcats,NBA,"$3,007,920"
Bismack Biyombo,14 years,Charlotte Bobcats,1992-08-28,biyombi01,2013-14,Charlotte Bobcats,NBA,"$3,049,920"
Bismack Biyombo,14 years,Charlotte Hornets,1992-08-28,biyombi01,2014-15,Charlotte Hornets,NBA,"$3,873,398"
Bismack Biyombo,14 years,Toronto Raptors,1992-08-28,biyombi01,2015-16,Toronto Raptors,NBA,"$3,000,000"
Bismack Biyombo,14 years,Orlando Magic,1992-08-28,biyombi01,2016-17,Orlando Magic,NBA,"$17,000,000"
Bismack Biyombo,14 years,Orlando Magic,1992-08-28,biyombi01,2017-18,Orlando Magic,NBA,"$17,000,000"
Bismack Biyombo,14 years,Charlotte Hornets,1992-08-28,biyombi01,2018-19,Charlotte Hornets,NBA,"$17,000,000"
Bismack Biyombo,14 years,Charlotte Hornets,1992-08-28,biyombi01,2019-20,Charlotte Hornets,NBA,"$17,000,000"
Bismack Biyombo,14 years,Charlotte Hornets,1992-08-28,biyombi01,2020-21,Charlotte Hornets,NBA,"$3,500,000"
Bismack Biyombo,14 years,Phoenix Suns,1992-08-28,biyombi01,2021-22,Phoenix Suns,NBA,"$1,518,213"
Bismack Biyombo,14 years,Phoenix Suns,1992-08-28,biyombi01,2022-23,Phoenix Suns,NBA,"$1,836,090"
Bismack Biyombo,14 years,Memphis Grizzlies,1992-08-28,biyombi01,2023-24,Memphis Grizzlies,NBA,"$5,000,000"
Bismack Biyombo,14 years,Oklahoma City Thunder,1992-08-28,biyombi01,2023-24,Oklahoma City Thunder,NBA,"$754,488"
Bismack Biyombo,14 years,San Antonio Spurs,1992-08-28,biyombi01,2024-25,San Antonio Spurs,NBA,"$503,884"
Bismack Biyombo,14 years,San Antonio Spurs,1992-08-28,biyombi01,2024-25,San Antonio Spurs,NBA,"$143,967"
Bismack Biyombo,14 years,San Antonio Spurs,1992-08-28,biyombi01,2024-25,San Antonio Spurs,NBA,"$143,967"
Bismack Biyombo,14 years,(may be incomplete),1992-08-28,biyombi01,Career,(may be incomplete),,"$97,129,887"
Malaki Branham,3 years,San Antonio Spurs,2003-05-12,branhma01,2022-23,San Antonio Spurs,NBA,"$2,925,600"
Malaki Branham,3 years,San Antonio Spurs,2003-05-12,branhma01,2023-24,San Antonio Spurs,NBA,"$3,071,880"
Malaki Branham,3 years,San Antonio Spurs,2003-05-12,branhma01,2024-25,San Antonio Spurs,NBA,"$3,217,920"
Malaki Branham,3 years,(may be incomplete),2003-05-12,branhma01,Career,(may be incomplete),,"$9,215,400"
Stephon Castle,1 year,San Antonio Spurs,2004-11-01,castlst01,2024-25,San Antonio Spurs,NBA,"$9,105,120"
Stephon Castle,1 year,(may be incomplete),2004-11-01,castlst01,Career,(may be incomplete),,"$9,105,120"
Julian Champagnie,3 years,San Antonio Spurs,2001-06-29,champju02,2022-23,San Antonio Spurs,NBA,(TW)
Julian Champagnie,3 years,San Antonio Spurs,2001-06-29,champju02,2023-24,San Antonio Spurs,NBA,"$3,000,000"
Julian Champagnie,3 years,San Antonio Spurs,2001-06-29,champju02,2024-25,San Antonio Spurs,NBA,"$3,000,000"
Julian Champagnie,3 years,(may be incomplete),2001-06-29,champju02,Career,(may be incomplete),,"$6,000,000"
Sidy Cissoko,2 years,San Antonio Spurs,2004-04-02,cissosi01,2023-24,San Antonio Spurs,NBA,"$1,119,563"
Sidy Cissoko,2 years,Washington Wizards,2004-04-02,cissosi01,2024-25,Washington Wizards,NBA,"$1,891,857"
Sidy Cissoko,2 years,Portland Trail Blazers,2004-04-02,cissosi01,2024-25,Portland Trail Blazers,NBA,(TW)
Sidy Cissoko,2 years,(may be incomplete),2004-04-02,cissosi01,Career,(may be incomplete),,"$3,011,420"
Zach Collins,7 years,Portland Trail Blazers,1997-11-19,colliza01,2017-18,Portland Trail Blazers,NBA,"$3,057,240"
Zach Collins,7 years,Portland Trail Blazers,1997-11-19,colliza01,2018-19,Portland Trail Blazers,NBA,"$3,628,920"
Zach Collins,7 years,Portland Trail Blazers,1997-11-19,colliza01,2019-20,Portland Trail Blazers,NBA,"$4,240,200"
Zach Collins,7 years,Portland Trail Blazers,1997-11-19,colliza01,2020-21,Portland Trail Blazers,NBA,"$5,406,255"
Zach Collins,7 years,San Antonio Spurs,1997-11-19,colliza01,2021-22,San Antonio Spurs,NBA,"$7,000,000"
Zach Collins,7 years,San Antonio Spurs,1997-11-19,colliza01,2022-23,San Antonio Spurs,NBA,"$7,350,000"
Zach Collins,7 years,San Antonio Spurs,1997-11-19,colliza01,2023-24,San Antonio Spurs,NBA,"$7,700,000"
Zach Collins,7 years,Chicago Bulls,1997-11-19,colliza01,2024-25,Chicago Bulls,NBA,"$16,741,200"
Zach Collins,7 years,(may be incomplete),1997-11-19,colliza01,Career,(may be incomplete),,"$55,123,815"
David Duke Jr.,4 years,Brooklyn Nets,1999-10-13,dukeda01,2021-22,Brooklyn Nets,NBA,< $Minimum
David Duke Jr.,4 years,Brooklyn Nets,1999-10-13,dukeda01,2022-23,Brooklyn Nets,NBA,"$28,241"
David Duke Jr.,4 years,Brooklyn Nets,1999-10-13,dukeda01,2022-23,Brooklyn Nets,NBA,(TW)
David Duke Jr.,4 years,San Antonio Spurs,1999-10-13,dukeda01,2023-24,San Antonio Spurs,NBA,(TW)
David Duke Jr.,4 years,San Antonio Spurs,1999-10-13,dukeda01,2024-25,San Antonio Spurs,NBA,(TW)
David Duke Jr.,4 years,(may be incomplete),1999-10-13,dukeda01,Career,(may be incomplete),,"$28,241"
De'Aaron Fox,8 years,Sacramento Kings,1997-12-20,foxde01,2017-18,Sacramento Kings,NBA,"$4,609,200"
De'Aaron Fox,8 years,Sacramento Kings,1997-12-20,foxde01,2018-19,Sacramento Kings,NBA,"$5,470,920"
De'Aaron Fox,8 years,Sacramento Kings,1997-12-20,foxde01,2019-20,Sacramento Kings,NBA,"$6,392,760"
De'Aaron Fox,8 years,Sacramento Kings,1997-12-20,foxde01,2020-21,Sacramento Kings,NBA,"$8,099,627"
De'Aaron Fox,8 years,Sacramento Kings,1997-12-20,foxde01,2021-22,Sacramento Kings,NBA,"$28,103,500"
De'Aaron Fox,8 years,Sacramento Kings,1997-12-20,foxde01,2022-23,Sacramento Kings,NBA,"$30,351,780"
De'Aaron Fox,8 years,Sacramento Kings,1997-12-20,foxde01,2023-24,Sacramento Kings,NBA,"$32,600,060"
De'Aaron Fox,8 years,San Antonio Spurs,1997-12-20,foxde01,2024-25,San Antonio Spurs,NBA,"$34,848,340"
De'Aaron Fox,8 years,(may be incomplete),1997-12-20,foxde01,Career,(may be incomplete),,"$150,476,187"
Harrison Ingram,1 year,San Antonio Spurs,2002-11-27,ingraha01,2024-25,San Antonio Spurs,NBA,(TW)
Harrison Ingram,1 year,(may be incomplete),2002-11-27,ingraha01,Career,(may be incomplete),,
Keldon Johnson,6 years,San Antonio Spurs,1999-10-11,johnske04,2019-20,San Antonio Spurs,NBA,"$1,950,600"
Keldon Johnson,6 years,San Antonio Spurs,1999-10-11,johnske04,2020-21,San Antonio Spurs,NBA,"$2,048,040"
Keldon Johnson,6 years,San Antonio Spurs,1999-10-11,johnske04,2021-22,San Antonio Spurs,NBA,"$2,145,720"
Keldon Johnson,6 years,San Antonio Spurs,1999-10-11,johnske04,2022-23,San Antonio Spurs,NBA,"$3,873,025"
Keldon Johnson,6 years,San Antonio Spurs,1999-10-11,johnske04,2023-24,San Antonio Spurs,NBA,"$20,000,000"
Keldon Johnson,6 years,San Antonio Spurs,1999-10-11,johnske04,2024-25,San Antonio Spurs,NBA,"$19,000,000"
Keldon Johnson,6 years,(may be incomplete),1999-10-11,johnske04,Career,(may be incomplete),,"$49,017,385"
Tre Jones,5 years,San Antonio Spurs,2000-01-08,jonestr01,2020-21,San Antonio Spurs,NBA,"$898,310"
Tre Jones,5 years,San Antonio Spurs,2000-01-08,jonestr01,2021-22,San Antonio Spurs,NBA,"$1,517,981"
Tre Jones,5 years,San Antonio Spurs,2000-01-08,jonestr01,2022-23,San Antonio Spurs,NBA,"$1,782,621"
Tre Jones,5 years,San Antonio Spurs,2000-01-08,jonestr01,2023-24,San Antonio Spurs,NBA,"$9,895,833"
Tre Jones,5 years,Chicago Bulls,2000-01-08,jonestr01,2024-25,Chicago Bulls,NBA,"$9,104,167"
Tre Jones,5 years,(may be incomplete),2000-01-08,jonestr01,Career,(may be incomplete),,"$23,198,912"
Sandro Mamukelashvili,4 years,Milwaukee Bucks,1999-05-23,mamuksa01,2021-22,Milwaukee Bucks,NBA,< $Minimum
Sandro Mamukelashvili,4 years,San Antonio Spurs,1999-05-23,mamuksa01,2022-23,San Antonio Spurs,NBA,"$357,717"
Sandro Mamukelashvili,4 years,San Antonio Spurs,1999-05-23,mamuksa01,2022-23,San Antonio Spurs,NBA,(TW)
Sandro Mamukelashvili,4 years,San Antonio Spurs,1999-05-23,mamuksa01,2023-24,San Antonio Spurs,NBA,"$2,019,706"
Sandro Mamukelashvili,4 years,San Antonio Spurs,1999-05-23,mamuksa01,2024-25,San Antonio Spurs,NBA,"$2,087,519"
Sandro Mamukelashvili,4 years,(may be incomplete),1999-05-23,mamuksa01,Career,(may be incomplete),,"$4,464,942"
Jordan McLaughlin,6 years,Minnesota Timberwolves,1996-04-09,mclaujo01,2019-20,Minnesota Timberwolves,NBA,< $Minimum
Jordan McLaughlin,6 years,Minnesota Timberwolves,1996-04-09,mclaujo01,2020-21,Minnesota Timberwolves,NBA,< $Minimum
Jordan McLaughlin,6 years,Minnesota Timberwolves,1996-04-09,mclaujo01,2021-22,Minnesota Timberwolves,NBA,"$2,000,000"
Jordan McLaughlin,6 years,Minnesota Timberwolves,1996-04-09,mclaujo01,2022-23,Minnesota Timberwolves,NBA,"$2,160,000"
Jordan McLaughlin,6 years,Minnesota Timberwolves,1996-04-09,mclaujo01,2023-24,Minnesota Timberwolves,NBA,"$2,320,000"
Jordan McLaughlin,6 years,San Antonio Spurs,1996-04-09,mclaujo01,2024-25,San Antonio Spurs,NBA,"$2,087,519"
Jordan McLaughlin,6 years,(may be incomplete),1996-04-09,mclaujo01,Career,(may be incomplete),,"$8,567,519"
Riley Minix,1 year,San Antonio Spurs,2000-09-22,minixri01,2024-25,San Antonio Spurs,NBA,(TW)
Riley Minix,1 year,(may be incomplete),2000-09-22,minixri01,Career,(may be incomplete),,
Chris Paul,20 years,New Orleans/Oklahoma City Hornets,1985-05-06,paulch01,2005-06,New Orleans/Oklahoma City Hornets,NBA,"$3,144,240"
Chris Paul,20 years,New Orleans/Oklahoma City Hornets,1985-05-06,paulch01,2006-07,New Orleans/Oklahoma City Hornets,NBA,"$3,380,160"
Chris Paul,20 years,New Orleans Hornets,1985-05-06,paulch01,2007-08,New Orleans Hornets,NBA,"$3,615,960"
Chris Paul,20 years,New Orleans Hornets,1985-05-06,paulch01,2008-09,New Orleans Hornets,NBA,"$4,574,189"
Chris Paul,20 years,New Orleans Hornets,1985-05-06,paulch01,2009-10,New Orleans Hornets,NBA,"$13,520,500"
Chris Paul,20 years,New Orleans Hornets,1985-05-06,paulch01,2010-11,New Orleans Hornets,NBA,"$14,940,153"
Chris Paul,20 years,Los Angeles Clippers,1985-05-06,paulch01,2011-12,Los Angeles Clippers,NBA,"$16,359,805"
Chris Paul,20 years,Los Angeles Clippers,1985-05-06,paulch01,2012-13,Los Angeles Clippers,NBA,"$17,779,458"
Chris Paul,20 years,Los Angeles Clippers,1985-05-06,paulch01,2013-14,Los Angeles Clippers,NBA,"$18,668,431"
Chris Paul,20 years,Los Angeles Clippers,1985-05-06,paulch01,2014-15,Los Angeles Clippers,NBA,"$20,068,563"
Chris Paul,20 years,Los Angeles Clippers,1985-05-06,paulch01,2015-16,Los Angeles Clippers,NBA,"$21,468,696"
Chris Paul,20 years,Los Angeles Clippers,1985-05-06,paulch01,2016-17,Los Angeles Clippers,NBA,"$22,868,827"
Chris Paul,20 years,Houston Rockets,1985-05-06,paulch01,2017-18,Houston Rockets,NBA,"$24,599,495"
Chris Paul,20 years,Houston Rockets,1985-05-06,paulch01,2018-19,Houston Rockets,NBA,"$35,654,150"
